provider,title,description,url,thumbnailUrl,author,price,level,category,score,skills,lectureUpdatedAt,duration,details
udemy,파이썬을 이용한 비트코인 자동매매,"비트코인 자동매매 업무를 위한 파이썬을 설치하고 기본 문법을 습득한다. 파이썬(Python) f-string, Dictonary, 제어문, REST API 등 다양한 라이브러리를 활용",https://www.udemy.com/course/python_automatic_trading_hihrd/,https://img-c.udemycdn.com/course/240x135/4917052_f506.jpg,현대C&R 하이인재원,109000,초급자,소프트웨어 개발 도구,0.0,Python,2022/11,5:01,"비트코인 자동매매 업무를 위한 파이썬을 설치하고 기본 문법을 습득한다., 파이썬(Python) f-string, Dictonary 라이브러리를 활용하여 다양한 예제 실습을 통해서 비트코인 거래 기법을 습득한다., 제어문, REST API 등 다양한 라이브러리를 활용하여 다양한 예제 실습을 통해서 비트코인 거래 기법을 습득한다., 다양한 비트코인 자동매매 실전 예제 학습을 통해서 현업에 바로 적용할 수 있는 기술 습득한다."
udemy,텐서플로로 배우는 딥러닝,"딥러닝 초급자를 위한 AI, 머신러닝, 딥러닝의 주요 개념과 구조를 설명하는 과정이다. 또한, 딥러닝 프로그램 코드를 통한 학습을 통해 현업에서 활용 가능한 실제 딥러닝 프로그램 코드를 작성 가능하다.",https://www.udemy.com/course/tensorflow_hihrd/,https://img-c.udemycdn.com/course/240x135/4915000_56cf.jpg,현대C&R 하이인재원,119000,초급자,데이터 과학,0.0,딥 러닝,2022/11,5:30,"AI 주요 개념과 구조를 이해하여 설명할 수 있다., 머신러닝 주요 개념과 구조를 이해하여 설명할 수 있다., 딥러닝 주요 개념과 구조를 이해하여 설명할 수 있다., 실제 딥러닝 프로그램 코드를 작성할 수 있다."
udemy,처음 배우는 딥러닝(Deep Learning),"AI, 머신러닝, 딥러닝 주요 개념과 구조 이해 딥러닝의 활용 사례 학습을 통해서 현업에 활용한다.",https://www.udemy.com/course/deep-learning_hihrd/,https://img-c.udemycdn.com/course/240x135/4915004_5df0.jpg,현대C&R 하이인재원,119000,초급자,데이터 과학,0.0,딥 러닝,2022/11,3:37,"AI 주요 개념과 구조 이해, 머신러닝주요 개념과 구조 이해, 딥러닝 주요 개념과 구조 이해, 딥러닝의 활용 사례 학습을 통해서 현업에 활용한다."
udemy,내손으로 자연어처리 with Python | 감정분류와 포털뉴스 검색 프로젝트,사례를 통해 배우는 이론과 직접 내손으로 구현하는 NLP 프로젝트,https://www.udemy.com/course/codingxnsnlp/,https://img-c.udemycdn.com/course/240x135/4970518_0eeb.jpg,코딩엑스 AI,59000,초급자,데이터 과학,4.7,자연어 처리,2022/11,2:54,"텍스트 데이터의 유사도를 표현하는 TF-IDF의 이론과 실습을 통한 이해를 배우게 됩니다., 같은 단어의 수와 형태소 등 다양한 방법으로 유사도를 판단하는 접근을 배우게 됩니다., 텍스트를 벡터화 한 후 각 문장 간의 유사도를 측정하는 딥러닝 기반 방법을 배우게 됩니다., 자카드 유사도, 코사인 유사도, 유클리디언 유사도, 맨하탄 유사도 등, 영화 리뷰 데이터, RSS 포털 뉴스 검색기 등 실제 프로젝트를 통해 NLP 기본 기술을 배우게 됩니다."
udemy,【한글자막】 Svelte.js - 완벽 가이드 (Sapper.js 포함),"가벼운 JavaScript 컴파일러인 Svelte.js로 고성능 웹 애플리케이션 구축하기: 기초부터 진행되는 이론은 물론, 실습 과제 등의 실제 활용법을 통해 효율적으로 애플리케이션을 구축하는 방법을 습득하세요.",https://www.udemy.com/course/svelte-js-korean/,https://img-c.udemycdn.com/course/240x135/4857034_877c_2.jpg,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller, 웅진씽크빅 글로벌",88000,모든 수준,웹 개발,4.7,Svelte 프레임워크,2022/11,12:47,"관련 지식이 전혀 없다는 가정하에 Svelte의 완전 기초부터 실습까지 알려드립니다., Svelte의 모든 이론부터 실제 활용법을 통해 효율적으로 애플리케이션을 구축하는 방법을 배웁니다, Svelte 애플리케이션을 구축하기 위한 핵심 개념 및 고급 기술을 배웁니다, Svelte의 작동 방식, 핵심 기능 및 실제 서버에서 완성한 앱을 실행하는 방법을 모두 배웁니다."
udemy,"취업 준비생을 위한 반응형 웹 (HTML, CSS)",[2023 취업대비] 누구나 시작할 수 있는 간단한 반응형 웹 사이트 포트폴리오 하나를 쉽고 빠르게 만들어봅니다.,https://www.udemy.com/course/responsive-web/,https://img-c.udemycdn.com/course/240x135/4952352_8d8b_4.jpg,황선수닷컴 Hwang Sunsoo,59000,초급자,웹 개발,4.1,CSS,2022/12,2:07,"웹 페이지 기본 구조 이해, 반응형 웹 UI 이해, jQuery load를 이용한  UI 구성, jQuery 선택자와 클릭 이벤트 개념 이해"
udemy,"취업 준비생을 위한 웹 이력서 (HTML, CSS, JavaScript)",[2023 취업대비] 실력도 키우고 이력서도 만드는 일석이조 포트폴리오를 지금 시작해보세요.,https://www.udemy.com/course/web-resume/,https://img-c.udemycdn.com/course/240x135/4952438_e802_3.jpg,황선수닷컴 Hwang Sunsoo,59000,초급자,웹 개발,4.1,jQuery,2022/12,1:40,"웹 페이지 구조, 반응형 웹 UI 이해, 논리적 사고력, 개인 커리어 관리"
udemy,쉽게 배우는 자바스크립트(JavaScript) 프로그래밍,개념과 실습의 탄탄한 학습을 통해 자바스크립트(JavaScript)를 정복해 봅시다.,https://www.udemy.com/course/nurijob_javascript/,https://img-c.udemycdn.com/course/240x135/4950210_4381.jpg,(사) 한국디지털컨버전스협회,69000,모든 수준,프로그래밍 언어,4.8,JavaScript,2022/10,30:07,"프로그래밍의 개요와 기본적 절차학습, 웹프로그래밍 기초, 프로그래밍 개념과 HTML 기초, 자바스크립트의 체계적인 학습, 이론과 예제 위주의 실습 동시 진행으로 자바스크립트 완벽한 이해"
udemy,유니티(Unity) 프로그래밍 시작하기,유니티 기본적 개념들을 배우고 실습까지 한번에 학습해보세요!,https://www.udemy.com/course/unrijob_unity-av/,https://img-c.udemycdn.com/course/240x135/4950174_3bd4.jpg,(사) 한국디지털컨버전스협회,59000,모든 수준,게임 개발,4.7,Unity,2022/10,8:48,"유니티(Unity)엔진의 기본적인 사용법을 학습하여 게임기획, 게임그래픽, 게임프로그램의 직무에서 사용할 수 있도록 한다., 유니티(Unity)에서 사용하는 프로그래밍 언어인 C#의 기본 문법을 유니티(Unity)스크립트에 적용할 수 있도록 한다., 유니티(Unity)에서 제공하는 기본 스크립트 함수를 학습하여 유니티(Unity) 구조에 맞는 프로그래밍을 작성 할 수 있도록 한다., 게임에 사용되는 리소스(게임캐릭터, 지형 등)를 스크립트와 연동하는 방법을 학습하여 게임에서 원하는 결과를 도출할 수 있도록 한다., 게임세계에서 발생하는 충돌처리를 학습하여 게임 상의 상호 작용을 구현할 수 있도록 한다., 유니티(Unity)게임개발에 공통적으로 사용되는 애니메이션을 학습하고 동작변경방법을 적용하는 스크립트를 작성할 수 있도록 한다., 유니티(Unity)에서 사용하는 UI(User Interface)에 대하여 학습하고 UI를 에디터 상에서 구성하는 방법과 UI이벤트를 처리하는 스크립트를 작성 할 수 있도록 한다."
udemy,【한글자막】 Vue - 완벽 가이드 (Router 및 Composition API 포함),"Angular와 React의 장점이 섞인 JavaScript 프레임워크, VueJS로 프론트엔드 애플리케이션을 구축해보세요!",https://www.udemy.com/course/vue-router-composition-api/,https://img-c.udemycdn.com/course/240x135/4861998_7208_4.jpg,"Maximilian Schwarzmüller, 웅진씽크빅 글로벌",88000,모든 수준,웹 개발,4.6,Vue JS,2023/09,31:58,"멋진 Vue. js 애플리케이션 만들기(작고 단순한 APP에서 대규모 엔터프라이즈급 APP까지), Vue. js의 이론을 이해하고 실제 프로젝트에 적용하기, 멀티 페이지 애플리케이션(MPA) 및 싱글 페이지 애플리케이션(SPA)에서 Vue. js를 활용하기, 새로운 컴포지션 API를 포함하여 Vue의 최신 버전인 Vue 3에 대해 알아보기"
udemy,통계 분석 마스터 클래스 : 회귀분석과 실전 프로젝트,"수학적 지식 No, 입문자도 따라올 수 있는 쉽고 재미있는 통계를 실무에!",https://www.udemy.com/course/maso-ds-excel-onc49-2/,https://img-c.udemycdn.com/course/240x135/4934196_7a42.jpg,마소캠퍼스 머니매그넷,59000,초급자,데이터 과학,5.0,데이터 분석,2022/10,10:45,"확률과 추론을 통해 미래의 데이터를 예측할 수 있는 역량, 회귀분석을 통해 고급 통계 분석을 수행하는 역량, 통계 지식을 현실 문제의 해결에 적용하는 역량, 현실의 비즈니스 문제(Business Question)를 해결하는 최적의 방법을 찾아내는 역량"
udemy,통계 분석 마스터 클래스 : 확률과 추론,데이터 분석의 가장 기초가 되는 통계분석 마스터 과정!,https://www.udemy.com/course/maso-ds-excel-onc49-1/,https://img-c.udemycdn.com/course/240x135/4933772_1e03.jpg,마소캠퍼스 머니매그넷,59000,초급자,데이터 과학,5.0,데이터 분석,2022/10,9:17,"확률과 추론을 통해 미래의 데이터를 예측할 수 있는 역량, 수집한 데이터를 읽고 요약하는 기술통계 및 시각화 역량, 가설 검정과 유의성 검정을 통해 올바른 의사결정을 돕는 역량, 현실의 비즈니스 문제(Business Question)를 해결하는 최적의 방법을 찾아내는 역량"
udemy,【한글자막】 Angular & NodeJS - MEAN 스택 가이드,실제 애플리케이션을 구축하여 Angular 프론트엔드를 NodeJS & Express & MongoDB 백엔드에 연결하는 방법을 배우세요.,https://www.udemy.com/course/angular-nodejs-mean-2022/,https://img-c.udemycdn.com/course/240x135/4860472_4bd6_6.jpg,"Maximilian Schwarzmüller, 웅진씽크빅 글로벌",79000,모든 수준,웹 개발,5.0,MEAN Stack,2022/10,12:50,"실제 Angular + NodeJS 애플리케이션 구축, Angular의 원리와 Angular가 백엔드와 상호 작용하는 방식 이해, NodeJS 백엔드와 모든 Angular 프론트엔드 연결, Mongoose와 함께 MongoDB를 사용하여 백엔드의 데이터와 상호 작용, ExpressJS를 NodeJS 프레임워크로 사용, 프론트엔드에서 낙관적 업데이트를 사용하여 훌륭한 사용자 경험 제공, 오류 처리를 추가하여 모든 Angular(+NodeJS) 애플리케이션을 개선"
udemy,아이폰 앱 개발 기본,해피스마일 부트캠프,https://www.udemy.com/course/happysmilebasic1/,https://img-c.udemycdn.com/course/240x135/4916276_35a3.jpg,해피스마일 최완택,119000,초급자,모바일 개발,0.0,iOS 개발,2022/10,6:15,"아이폰 앱 개발에 필요한 필수 컴퓨터과학 지식을 배웁니다, 아이폰 앱 개발에 필요한 필수 Swift 문법을 배웁니다, 아이폰 앱 개발에 필요한 기본 UI 컨트롤과 오토레이아웃을 배웁니다, 여러 앱을 만들고 미션을 수행하며 1:1 코드리뷰, 멘토링 서비스를 통해 올바른 코딩 습관을 기를 수 있습니다"
udemy,"【한글자막】 React, NodeJS, Express 및 MongoDB - MERN 풀스택 가이드","Node.js, Express.js 및 MongoDB(MERN)를 사용하여 풀스택 React.js 애플리케이션을 구축하세요.",https://www.udemy.com/course/react-nodejs-express-mongodb-mern/,https://img-c.udemycdn.com/course/240x135/4858816_5be0_7.jpg,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller, Manuel Lorenz, 웅진씽크빅 글로벌",88000,모든 수준,웹 개발,4.7,MERN Stack,2022/09,18:57,"ReactJS를 NodeJS, Express 및 MongoDB와 연결하는 방법, 처음부터 전체 프로젝트를 구축해보세요!, ReactJS, NodeJS, Express 및 MongoDB에 대한 기본 개념 복습, 인증(Authentication) 및 권한 부여(Authorization) 구현 방법, ReactJS + Node/Express 애플리케이션에 파일 업로드 추가 방법"
udemy,【한글자막】 Rust : 실제 애플리케이션 구축을 통한 Rust 완벽 정복,Rust 프로그래밍 언어의 기본 핵심을 정복하여 보다 멋진 애플리케이션을 구축하고 러스트 언어의 모든 기능과 일부 고급 기능을 함께 경험하는 완벽 강의,https://www.udemy.com/course/rust-building-application/,https://img-c.udemycdn.com/course/240x135/4847576_3eca_5.jpg,"Lyubomir Gavadinov, 웅진씽크빅 글로벌",79000,모든 수준,프로그래밍 언어,5.0,Rust,2022/09,6:31,"러스트 프로그래밍 언어의 기본 알아보기, 저수준 메모리 관리 방법, 메모리 안정성을 위한 러스트의 특별한 접근 방식, 흔한 컴파일러 오류 처리 방법 알아보기"
udemy,"파이썬으로 시작하는 데이터 사이언스, Colab으로 배우는 핵심 강의","딥러닝, 사물인터넷 등 실전 프로젝트를 수행하기 위해 파이썬 프로그래밍 실전 능력을 키우고 데이터 사이언스 전문가가 되기 위한 역량을 키우는 강의입니다. 핵심 내용을 익히도록 하나의 강의에 모든",https://www.udemy.com/course/python-datascience-colab/,https://img-c.udemycdn.com/course/240x135/4865504_f82d_2.jpg,Jonathan Suh,79000,초급자,데이터 과학,4.6,Python,2022/09,15:54,"파이썬 프로그래밍, 파이썬을 이용한 데이터 분석, 사무자동화, 개발 환경 설치 없이 Colab으로 프로그래밍하기, 머신러닝, 딥러닝을 위한 데이터 가공, 파이썬 판다스로 데이터 가공 분석, 차트를 사용하는 핵심용도 5가지 습득, 핵심 차트 10가지에 대한 이해와 개발, 데이터 시각화 분석 기법 설계, 다양한 분석에 적절한 차트와 시각화 기법 활용, 데이터 시각화와 차트에 대한 이해"
udemy,【한글자막】 Rust Programming 핵심 강의,Rust 언어를 사용한 소프트웨어 애플리케이션 코딩 및 개발에 관한 핵심 강의: 프로그래밍에 대한 개념 확립이 필요한 초보 개발자 뿐만 아니라  러스트를 배우고 싶은 모든 프로그래머를 위한 강의입니다.,https://www.udemy.com/course/rust-programming-korean/,https://img-c.udemycdn.com/course/240x135/4827932_403a_2.jpg,"Jayson Lennon, 웅진씽크빅 글로벌",88000,초급자,프로그래밍 언어,4.5,Rust,2022/08,10:57,"조건문과 반복문 그리고 데이터 변환 같은 핵심적인 컴퓨터 프로그래밍 개념, 실제 요구사항들을 작동하는 애플리케이션으로 변환하는 방법, 기본적인 러스트 프로그래밍에 대한 확실한 개념정리 및 이해, 자동화된 테스트의 사용과 러스트 언어의 특징을 활용해 신뢰할 수 있는 프로그램을 만드는 방법 알아보기"
udemy,【한글자막】 TypeScript 마스터 with Webpack & React,"세계에서 가장 빠르게 성장 중인 프로그래밍 언어! Typescript를 React 코드베이스에 사용하는 방법, Webpack을 Typescript와 함께 사용하는 방법까지 모두 학습하실 수 있습니다.",https://www.udemy.com/course/typescript-with-webpack-react/,https://img-c.udemycdn.com/course/240x135/4788312_d046_4.jpg,"Colt Steele, 웅진씽크빅 글로벌",88000,초급자,웹 개발,4.6,Typescript,2023/08,10:43,"TypeScript에 대한 모든 것 마스터하기, TypeScript 인터페이스, 제네릭, 클래스, 모듈 등 이해하기, TypeScript를 Webpack과 통합하기, TypeScript를 ReactJS와 함께 사용하기"
udemy,【한글자막】 React Native – 완벽 가이드 [2023],"PUSH 알림, 훅, Redux를 포함한 React Native 및 React 지식을 통해 네이티브 iOS 및 Android 앱을 구축하세요!",https://www.udemy.com/course/react-native-2022-ko/,https://img-c.udemycdn.com/course/240x135/4801648_c01e_5.jpg,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller, 웅진씽크빅 글로벌",88000,모든 수준,모바일 개발,4.9,React Native,2022/07,28:41,"ReactJS를 사용해 iOS 및 Android용 실제 네이티브 모바일 앱을 구축하는 방법을 배우게 됩니다, Swift, ObjectiveC, Java/Android 지식 없이도 크로스 플랫폼 앱을 개발하는 법을 배웁니다, React Native의 기본과 심화 기능을 탐구합니다!, Google maps, 혹은 기기 카메라와 같은 핵심 모바일 앱 기능을 사용하는 방법을 배우게 됩니다"
